sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance,target_gap_months_actual,shape_distance,level_distance,shape_distance_normalized,level_distance_normalized,hybrid_distance,delta_bin,sample_weight,selection_method,search_distance
42,16,2017-01,2017-12,2018-01,2014-11,2015-10,2015-11,100.6,100.0,0.5999999999999943,1.5017910775803522,26,1.5017910775803522,1.1310027530950224,1.0338274860529488,0.9649937084060829,0.9994105972295159,large,0.008333333333333333,all_target_gap_pairs_balanced,1.0310053011694273
42,17,2017-01,2017-12,2018-01,2014-12,2015-11,2015-12,100.6,100.5,0.09999999999999432,1.39142734354605,25,1.39142734354605,0.5655013765475112,0.9578534951221136,0.48249685420304145,0.7201751746625775,medium,0.020833333333333332,all_target_gap_pairs_balanced,0.9383638728444316
42,18,2017-01,2017-12,2018-01,2015-01,2015-12,2016-01,100.6,100.5,0.09999999999999432,1.2645723213964484,24,1.2645723213964484,0.3037956380898005,0.8705269617580897,0.2592043906132195,0.5648656761856546,medium,0.020833333333333332,all_target_gap_pairs_balanced,0.84546273634115
42,19,2017-01,2017-12,2018-01,2015-02,2016-01,2016-02,100.6,101.6,-1.0,0.9109002828568362,23,0.9109002828568362,0.45213611857973124,0.6270604237362152,0.385771394966649,0.5064159093514321,small,0.05555555555555555,all_target_gap_pairs_balanced,0.617167573556663
42,20,2017-01,2017-12,2018-01,2015-03,2016-02,2016-03,100.6,99.6,1.0,1.5461670550650186,22,1.5461670550650186,2.2155237836201827,1.0643757466792076,1.8903283004103284,1.4773520235447681,large,0.008333333333333333,all_target_gap_pairs_balanced,1.0982398013821835
42,21,2017-01,2017-12,2018-01,2015-04,2016-03,2016-04,100.6,99.8,0.7999999999999972,1.5350603633178432,21,1.5350603633178432,1.5824764150282062,1.0567299406954302,1.3501998823825436,1.2034649115389868,large,0.008333333333333333,all_target_gap_pairs_balanced,1.0687622083046018
42,22,2017-01,2017-12,2018-01,2015-05,2016-04,2016-05,100.6,99.5,1.0999999999999943,1.4077366755690073,20,1.4077366755690073,1.396596171334744,0.9690807796467112,1.191603216556293,1.080341998101502,large,0.008333333333333333,all_target_gap_pairs_balanced,0.978204199560004
42,23,2017-01,2017-12,2018-01,2015-06,2016-05,2016-06,100.6,99.9,0.6999999999999886,1.2875677510661807,19,1.2875677510661807,1.387519281150799,0.8863569314529889,1.1838586360100212,1.035107783731505,large,0.008333333333333333,all_target_gap_pairs_balanced,0.8985545013398272
42,24,2017-01,2017-12,2018-01,2015-07,2016-06,2016-07,100.6,100.2,0.3999999999999915,1.3526268111835849,18,1.3526268111835849,0.7883346617355117,0.9311433505296762,0.6726225790445022,0.8018829647870892,large,0.008333333333333333,all_target_gap_pairs_balanced,0.9205439988987841
42,25,2017-01,2017-12,2018-01,2015-08,2016-07,2016-08,100.6,100.1,0.5,1.3954080673432152,17,1.3954080673432152,0.3677067138801653,0.9605938108273613,0.3137345726719229,0.6371641917496421,large,0.008333333333333333,all_target_gap_pairs_balanced,0.9340725820629883
42,26,2017-01,2017-12,2018-01,2015-09,2016-08,2016-09,100.6,100.7,-0.10000000000000853,1.624448254297028,16,1.624448254297028,0.45213611857973124,1.118264237971638,0.385771394966649,0.7520178164691436,medium,0.020833333333333332,all_target_gap_pairs_balanced,1.0882320314084335
42,27,2017-01,2017-12,2018-01,2015-10,2016-09,2016-10,100.6,99.9,0.6999999999999886,1.641211114382374,15,1.641211114382374,0.9042722371592512,1.1298037295559216,0.7715427899331178,0.9506732597445197,large,0.008333333333333333,all_target_gap_pairs_balanced,1.1151150310313864
42,28,2017-01,2017-12,2018-01,2015-11,2016-10,2016-11,100.6,100.1,0.5,1.516424113039184,14,1.516424113039184,1.1740462848227,1.043900814152688,1.0017192930177206,1.0228100535852043,large,0.008333333333333333,all_target_gap_pairs_balanced,1.0421713717861543
42,29,2017-01,2017-12,2018-01,2015-12,2016-11,2016-12,100.6,100.2,0.3999999999999915,1.4506404414013032,13,1.4506404414013032,1.2107637960165225,0.9986155751550656,1.0330473929656716,1.0158314840603686,large,0.008333333333333333,all_target_gap_pairs_balanced,1.0000272796853005
42,30,2017-01,2017-12,2018-01,2016-01,2016-12,2017-01,100.6,101.0,-0.4000000000000057,1.2442446806191312,12,1.2442446806191312,0.6867416307739284,0.8565334881811523,0.5859414145402142,0.7212374513606832,small,0.05555555555555555,all_target_gap_pairs_balanced,0.8454392131618738
43,0,2017-02,2018-01,2018-02,2013-07,2014-06,2014-07,101.2,100.1,1.1000000000000085,1.2771981213677965,43,1.2771981213677965,2.126656212027017,0.8792185162883089,1.8145047471660445,1.3468616317271767,large,0.005747126436781609,all_target_gap_pairs_balanced,0.917565251754296
43,1,2017-02,2018-01,2018-02,2013-08,2014-07,2014-08,101.2,100.2,1.0,1.6842840589002024,42,1.6842840589002024,1.9922138203061484,1.1594549870527435,1.6997958644522955,1.4296254257525196,large,0.005747126436781609,all_target_gap_pairs_balanced,1.181608963026125
43,2,2017-02,2018-01,2018-02,2013-09,2014-08,2014-09,101.2,100.5,0.7000000000000028,1.7770194514676294,41,1.7770194514676294,1.4708268555196302,1.2232936921811448,1.2549382906868118,1.2391159914339784,large,0.005747126436781609,all_target_gap_pairs_balanced,1.2245911207198772
43,3,2017-02,2018-01,2018-02,2013-10,2014-09,2014-10,101.2,100.0,1.2000000000000028,1.4819086704674118,40,1.4819086704674118,0.8508339717250265,1.0201405097024365,0.725948214861532,0.8730443622819843,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0080786256139596
43,4,2017-02,2018-01,2018-02,2013-11,2014-10,2014-11,101.2,99.8,1.4000000000000057,1.4054541851608828,39,1.4054541851608828,1.1310027530950224,0.9675095215963749,0.9649937084060829,0.9662516150012289,large,0.005747126436781609,all_target_gap_pairs_balanced,0.967406373255573
43,5,2017-02,2018-01,2018-02,2013-12,2014-11,2014-12,101.2,100.3,0.9000000000000057,1.6419314904127587,38,1.6419314904127587,1.3149041849360301,1.1302996337809654,1.1219020131894335,1.1261008234851995,large,0.005747126436781609,all_target_gap_pairs_balanced,1.1299553313367126
43,6,2017-02,2018-01,2018-02,2014-01,2014-12,2015-01,101.2,100.3,0.9000000000000057,1.5505672171762617,37,1.5505672171762617,0.6782041778691666,1.0674048021860636,0.5786570924496064,0.823030947317835,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0473661460868688
43,7,2017-02,2018-01,2018-02,2014-02,2015-01,2015-02,101.2,101.2,0.0,0.952895855156461,36,0.952895855156461,0.810060273611048,0.6559700221377632,0.6911592967614074,0.6735646594495853,medium,0.08333333333333333,all_target_gap_pairs_balanced,0.6574127823973326
43,8,2017-02,2018-01,2018-02,2014-03,2015-02,2015-03,101.2,99.5,1.7000000000000028,0.7296411700649248,35,0.7296411700649248,1.0406394608630447,0.50228231331904,0.8878939770074692,0.6950881451632547,large,0.005747126436781609,all_target_gap_pairs_balanced,0.5180923915302657
43,9,2017-02,2018-01,2018-02,2014-04,2015-03,2015-04,101.2,99.8,1.4000000000000057,1.4944850613674754,34,1.4944850613674754,1.7447438262123145,1.0287980512086627,1.4886496168712549,1.2587238340399587,large,0.005747126436781609,all_target_gap_pairs_balanced,1.047651965400829
43,10,2017-02,2018-01,2018-02,2014-05,2015-04,2015-05,101.2,99.8,1.4000000000000057,1.6314149763337815,33,1.6314149763337815,1.387519281150799,1.1230601039458126,1.1838586360100212,1.153459369977917,large,0.005747126436781609,all_target_gap_pairs_balanced,1.1255528437604452
43,11,2017-02,2018-01,2018-02,2014-06,2015-05,2015-06,101.2,100.0,1.2000000000000028,1.415049723904014,32,1.415049723904014,1.2266631385831097,0.9741150553781565,1.0466130235554856,1.010364039466821,large,0.005747126436781609,all_target_gap_pairs_balanced,0.9770874720734269
43,12,2017-02,2018-01,2018-02,2014-07,2015-06,2015-07,101.2,100.3,0.9000000000000057,1.1412391400714705,31,1.1412391400714705,0.9709590040280931,0.7856248507390607,0.8284412460034267,0.8070330483712438,large,0.005747126436781609,all_target_gap_pairs_balanced,0.7873803229448997
43,13,2017-02,2018-01,2018-02,2014-08,2015-07,2015-08,101.2,100.5,0.7000000000000028,1.4112779335355992,30,1.4112779335355992,0.810060273610576,0.9715185686812321,0.6911592967610046,0.8313389327211184,large,0.005747126436781609,all_target_gap_pairs_balanced,0.9600238385325027
43,14,2017-02,2018-01,2018-02,2014-09,2015-08,2015-09,101.2,100.1,1.1000000000000085,1.5256491501527862,29,1.5256491501527862,1.1818333755028854,1.050251295967553,1.008363391356653,1.029307343662103,large,0.005747126436781609,all_target_gap_pairs_balanced,1.048533891878506
43,15,2017-02,2018-01,2018-02,2014-10,2015-09,2015-10,101.2,99.7,1.5,1.5909638483956743,28,1.5909638483956743,0.9105646960917944,1.0952136953950053,0.7769116391810007,0.936062667288003,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0821633110902311
43,16,2017-02,2018-01,2018-02,2014-11,2015-10,2015-11,101.2,100.0,1.2000000000000028,1.5967710984559549,27,1.5967710984559549,1.3670803714040698,1.0992113851005358,1.16641975775946,1.132815571429998,large,0.005747126436781609,all_target_gap_pairs_balanced,1.1019669283795517
43,17,2017-02,2018-01,2018-02,2014-12,2015-11,2015-12,101.2,100.5,0.7000000000000028,1.4203787264346408,26,1.4203787264346408,0.9709590040280931,0.9777835212331302,0.8284412460034267,0.9031123836182784,large,0.005747126436781609,all_target_gap_pairs_balanced,0.9716604879487123
43,18,2017-02,2018-01,2018-02,2015-01,2015-12,2016-01,101.2,100.5,0.7000000000000028,1.3721531771078097,25,1.3721531771078097,0.6867416307742068,0.944585229427849,0.5859414145404518,0.7652633219841504,large,0.005747126436781609,all_target_gap_pairs_balanced,0.9298808330174656
43,19,2017-02,2018-01,2018-02,2015-02,2016-01,2016-02,101.2,101.6,-0.3999999999999915,1.2081931732931523,24,1.2081931732931523,1.0160169621847108,0.8317157623711905,0.8668855787124096,0.8493006705418,small,0.16666666666666666,all_target_gap_pairs_balanced,0.8331577248411804
43,20,2017-02,2018-01,2018-02,2015-03,2016-02,2016-03,101.2,99.6,1.6000000000000085,1.0036291953701026,23,1.0036291953701026,2.2606805928975846,0.6908946680190288,1.9288569748323305,1.3098758214256796,large,0.005747126436781609,all_target_gap_pairs_balanced,0.7416511225983741
43,21,2017-02,2018-01,2018-02,2015-04,2016-03,2016-04,101.2,99.8,1.4000000000000057,1.45822008625428,22,1.45822008625428,2.387338887362352,1.0038333749545907,2.0369243132552253,1.520378844104908,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0461901034249168
43,22,2017-02,2018-01,2018-02,2015-05,2016-04,2016-05,101.2,99.5,1.7000000000000028,1.5047601397194934,21,1.5047601397194934,2.2065268762496584,1.0358713775722597,1.8826519627675509,1.4592616701699053,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0705893815652665
43,23,2017-02,2018-01,2018-02,2015-06,2016-05,2016-06,101.2,99.9,1.2999999999999972,1.4015610855032492,20,1.4015610855032492,2.141492731514724,0.9648295260283566,1.8271635562813204,1.3959965411548385,large,0.005747126436781609,all_target_gap_pairs_balanced,1.000185221268728
43,24,2017-02,2018-01,2018-02,2015-07,2016-06,2016-07,101.2,100.2,1.0,1.2448578732539606,19,1.2448578732539606,1.5824764150284032,0.8569556077486444,1.3501998823827117,1.103577745065678,large,0.005747126436781609,all_target_gap_pairs_balanced,0.8771786230086411
43,25,2017-02,2018-01,2018-02,2015-08,2016-07,2016-08,101.2,100.1,1.1000000000000085,1.377373037535255,18,1.377373037535255,1.1740462848227,0.9481785622581037,1.0017192930177206,0.9749489276379122,large,0.005747126436781609,all_target_gap_pairs_balanced,0.9503737322192479
43,26,2017-02,2018-01,2018-02,2015-09,2016-08,2016-09,101.2,100.7,0.5,1.5175549877264716,17,1.5175549877264716,0.8300355207860014,1.0446793041520313,0.7082025690212999,0.8764409365866656,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0308837580116712
43,27,2017-02,2018-01,2018-02,2015-10,2016-09,2016-10,101.2,99.9,1.2999999999999972,1.563777472454015,16,1.563777472454015,1.348049489988998,1.0764986936119745,1.1501822368686303,1.1133404652403023,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0795197188854975
43,28,2017-02,2018-01,2018-02,2015-11,2016-10,2016-11,101.2,100.1,1.1000000000000085,1.6050954182426196,15,1.6050954182426196,1.9834203851287466,1.1049418164012825,1.692293133271272,1.3986174748362772,large,0.005747126436781609,all_target_gap_pairs_balanced,1.129023220392952
43,29,2017-02,2018-01,2018-02,2015-12,2016-11,2016-12,101.2,100.2,1.0,1.4968557989325761,14,1.4968557989325761,1.9922138203061484,1.030430058279159,1.6997958644522955,1.3651129613657274,large,0.005747126436781609,all_target_gap_pairs_balanced,1.0578740563322575
43,30,2017-02,2018-01,2018-02,2016-01,2016-12,2017-01,101.2,101.0,0.20000000000000284,1.5587179124031156,13,1.5587179124031156,1.4708268555198902,1.0730157109747471,1.2549382906870339,1.1639770008308905,medium,0.08333333333333333,all_target_gap_pairs_balanced,1.080474536742951
43,31,2017-02,2018-01,2018-02,2016-02,2017-01,2017-02,101.2,99.8,1.4000000000000057,1.1630672007530725,12,1.1630672007530725,2.2598413083590563,0.8006512078913687,1.9281408808201579,1.3643960443557632,large,0.005747126436781609,all_target_gap_pairs_balanced,0.8468782844814491
44,0,2017-03,2018-02,2018-03,2013-07,2014-06,2014-07,98.9,100.1,-1.1999999999999886,1.4526515282680694,44,1.4526515282680694,2.037555519679138,1.0,1.7384822907263606,1.3692411453631803,small,0.015151515151515152,all_target_gap_pairs_balanced,1.0302777739197808
44,1,2017-03,2018-02,2018-03,2013-08,2014-07,2014-08,98.9,100.2,-1.2999999999999972,1.3710527623639877,43,1.3710527623639877,1.7447438262124175,0.9438277079422012,1.4886496168713428,1.216238662406772,small,0.015151515151515152,all_target_gap_pairs_balanced,0.9661654062082959
44,2,2017-03,2018-02,2018-03,2013-09,2014-08,2014-09,98.9,100.5,-1.5999999999999943,1.5729767004418649,42,1.5729767004418649,1.8211293921839036,1.0828314085190505,1.55382327836227,1.3183273434406604,small,0.015151515151515152,all_target_gap_pairs_balanced,1.1021420751826225
44,3,2017-03,2018-02,2018-03,2013-10,2014-09,2014-10,98.9,100.0,-1.0999999999999943,1.4960540785924863,41,1.4960540785924863,1.8442651230602025,1.029878156928774,1.5735631372387489,1.3017206470837615,small,0.015151515151515152,all_target_gap_pairs_balanced,1.052169241121483
44,4,2017-03,2018-02,2018-03,2013-11,2014-10,2014-11,98.9,99.8,-0.8999999999999915,1.5239004483885634,40,1.5239004483885634,2.4750528135882264,1.049047496067719,2.11176355366904,1.5804055248683793,small,0.015151515151515152,all_target_gap_pairs_balanced,1.0926188544293731
44,5,2017-03,2018-02,2018-03,2013-12,2014-11,2014-12,98.9,100.3,-1.3999999999999915,1.5669744346220085,39,1.5669744346220085,2.8132525511320297,1.078699470677762,2.400322196007675,1.7395108333427185,small,0.015151515151515152,all_target_gap_pairs_balanced,1.1328860024162883
44,6,2017-03,2018-02,2018-03,2014-01,2014-12,2015-01,98.9,100.3,-1.3999999999999915,1.4961776324759597,38,1.4961776324759597,2.293687197926802,1.029963210970345,1.957018856933747,1.493491033952046,small,0.015151515151515152,all_target_gap_pairs_balanced,1.0679724924548444
44,7,2017-03,2018-02,2018-03,2014-02,2015-01,2015-02,98.9,101.2,-2.299999999999997,1.2726692418155625,37,1.2726692418155625,3.3093604249197033,0.8761008521657692,2.8236111540457838,1.8498560031057765,small,0.015151515151515152,all_target_gap_pairs_balanced,0.9559487745428498
44,8,2017-03,2018-02,2018-03,2014-03,2015-02,2015-03,98.9,99.5,-0.5999999999999943,0.40296600155790174,36,0.40296600155790174,1.8417633452903104,0.277400321905378,1.5714285714287457,0.9244144466670619,small,0.015151515151515152,all_target_gap_pairs_balanced,0.33045548013583603
44,9,2017-03,2018-02,2018-03,2014-04,2015-03,2015-04,98.9,99.8,-0.8999999999999915,1.36332121612603,35,1.36332121612603,3.171777739296591,0.9385053397847287,2.706222911047616,1.8223641254161724,small,0.015151515151515152,all_target_gap_pairs_balanced,1.010981760206507
44,10,2017-03,2018-02,2018-03,2014-05,2015-04,2015-05,98.9,99.8,-0.8999999999999915,1.6406874530385538,34,1.6406874530385538,2.7065992862708805,1.1294432430017618,2.3093235407963295,1.7193833918990458,small,0.015151515151515152,all_target_gap_pairs_balanced,1.1778183352113392
44,11,2017-03,2018-02,2018-03,2014-06,2015-05,2015-06,98.9,100.0,-1.0999999999999943,1.6754302582730656,33,1.6754302582730656,3.043026992399737,1.1533600630776226,2.5963702512127464,1.8748651571451846,small,0.015151515151515152,all_target_gap_pairs_balanced,1.2125234807911627
44,12,2017-03,2018-02,2018-03,2014-07,2015-06,2015-07,98.9,100.3,-1.3999999999999915,1.486511415166774,32,1.486511415166774,2.7128167114773154,1.0233090223221493,2.3146283697989793,1.6689686960605643,small,0.015151515151515152,all_target_gap_pairs_balanced,1.0762531155686992
44,13,2017-03,2018-02,2018-03,2014-08,2015-07,2015-08,98.9,100.5,-1.5999999999999943,1.1617639352537321,31,1.1617639352537321,2.16154822798946,0.7997540446874073,1.8442752988160929,1.32201467175175,small,0.015151515151515152,all_target_gap_pairs_balanced,0.8425794161066834
44,14,2017-03,2018-02,2018-03,2014-09,2015-08,2015-09,98.9,100.1,-1.1999999999999886,1.2761144466986818,30,1.2761144466986818,1.5824764150284176,0.8784725186088747,1.350199882382724,1.1143362004957993,small,0.015151515151515152,all_target_gap_pairs_balanced,0.8978133405236024
44,15,2017-03,2018-02,2018-03,2014-10,2015-09,2015-10,98.9,99.7,-0.7999999999999972,1.4699617144200345,29,1.4699617144200345,2.4867486521876687,1.0119162688470809,2.1217426723158415,1.5668294705814612,small,0.015151515151515152,all_target_gap_pairs_balanced,1.0574191513892999
44,16,2017-03,2018-02,2018-03,2014-11,2015-10,2015-11,98.9,100.0,-1.0999999999999943,1.6809904809450744,28,1.6809904809450744,3.268951191433123,1.1571877000323973,2.7891332043066233,1.9731604521695103,small,0.015151515151515152,all_target_gap_pairs_balanced,1.2240974657076404
44,17,2017-03,2018-02,2018-03,2014-12,2015-11,2015-12,98.9,100.5,-1.5999999999999943,1.6215770425140246,27,1.6215770425140246,2.7128167114773154,1.1162877062796728,2.3146283697989793,1.715458038039326,small,0.015151515151515152,all_target_gap_pairs_balanced,1.1654196734839641
44,18,2017-03,2018-02,2018-03,2015-01,2015-12,2016-01,98.9,100.5,-1.5999999999999943,1.2600483463834522,26,1.2600483463834522,1.9834203851282766,0.8674126739024264,1.6922931332708708,1.2798529035866486,small,0.015151515151515152,all_target_gap_pairs_balanced,0.9012327727365326
44,19,2017-03,2018-02,2018-03,2015-02,2016-01,2016-02,98.9,101.6,-2.6999999999999886,1.2351342044858697,25,1.2351342044858697,1.7101868038689443,0.850261869726227,1.459164888340449,1.1547133790333381,small,0.015151515151515152,all_target_gap_pairs_balanced,0.8752268934894101
